"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ABQ",2182,0.0123739688359303,0.0646196150320807,0.0181604072297803,0.0759931504555812
"ANC",403,0,0.0148883374689826,0.0118463614592122,0.033417647947806
"ATL",5462,0.00402782863419993,0.0410106188209447,0.00617936790511146,0.0467322460924842
"AUS",2750,0.008,0.0614545454545455,0.0122567802903695,0.07128846437843
"BDL",49,0,0.0408163265306122,0.0900857997711692,0.148039543218175
"BNA",1743,0.00860585197934595,0.0436029833620195,0.0144281576194121,0.0545304516718261
"BOI",967,0.0124095139607032,0.0651499482936918,0.0220691773599301,0.0829819463443077
"BOS",4277,0.0245499181669394,0.0668693009118541,0.0297659386227453,0.0749309909251899
"BWI",909,0.0077007700770077,0.0792079207920792,0.0163968827189175,0.0991157591974119
"CLE",762,0.00656167979002625,0.0459317585301837,0.0160147118114459,0.0637964409488536
"CLT",2123,0.00471031559114461,0.0438059349976448,0.0088898128799298,0.0536216675217617
"CMH",639,0.00625978090766823,0.0688575899843505,0.0169145709014262,0.0918669541534951
"COS",831,0.00842358604091456,0.075812274368231,0.0179252419961383,0.0963882646100798
"CVG",613,0.00163132137030995,0.0179445350734095,0.0104629979129534,0.0326332743421569
"DAL",1839,0.00380641653072322,0.0663404023926047,0.00813094522180795,0.0789521413015786
"DCA",1089,0.0101010101010101,0.0440771349862259,0.0184520496929758,0.0583850672857704
"DEN",6377,0.00799749098322095,0.0766818253097068,0.0105782206190198,0.083619789743025
"DFW",7339,0.0129445428532498,0.0896579915519826,0.0158745990813875,0.0965569214639202
"DTW",1930,0.00207253886010363,0.0409326424870466,0.00563152757920531,0.0509922592478857
"ELP",1277,0.0101801096319499,0.0485512920908379,0.0177209071471765,0.0621352000908285
"EWR",5024,0.0135350318471338,0.0806130573248408,0.0172267923943199,0.0886398144894437
"FAT",2537,0.0102483247930627,0.0804099329917225,0.0151611708597398,0.0918997363721119
"FLL",1660,0.00602409638554217,0.0524096385542169,0.0113600820470808,0.0645170953589351
"GEG",277,0.0072202166064982,0.036101083032491,0.0283680719063399,0.0668279574973912
"HNL",5799,0.00896706328677358,0.0462148646318331,0.0118263651935333,0.0520575081842536
"HOU",1647,0.0042501517911354,0.0479659987856709,0.00907548390490872,0.0596928507611713
"IAD",4070,0.0085995085995086,0.072972972972973,0.0120545300711215,0.0815635693735407
"IAH",4739,0.0107617640852501,0.0993880565520152,0.014226995710471,0.108427425735897
"ICT",234,0.0256410256410256,0.047008547008547,0.0569788588998796,0.084081492801017
"IND",661,0.00151285930408472,0.0242057488653555,0.00970869025510873,0.0396536168109025
"JFK",13403,0.0128329478474968,0.062523315675595,0.0149332481061005,0.0668397296750591
"KOA",1446,0.0103734439834025,0.0608575380359613,0.0173777440480512,0.0747416523060211
"LAS",11126,0.00808916052489664,0.0701060578824375,0.00998237892056956,0.0751058365677686
"LIH",1452,0.0117079889807163,0.0571625344352617,0.0189977540267216,0.0706681089726954
"MCI",922,0.00325379609544469,0.0477223427331887,0.0102160321936787,0.0639562087408253
"MCO",2335,0.00471092077087794,0.0565310492505353,0.00863233656460326,0.0668998376073843
"MDW",2056,0.0165369649805447,0.0729571984435798,0.0232498463506623,0.0853060805808979
"MEM",284,0,0.0140845070422535,0.0167312121095415,0.0376655550604734
"MIA",3189,0.0059579805581687,0.0592662276575729,0.00943782104250052,0.0682120565589818
"MKE",412,0.00242718446601942,0.0485436893203883,0.0155086256326232,0.0748303160412353
"MSP",3192,0.0031328320802005,0.0363408521303258,0.00591839310355428,0.0435922161144086
"MSY",2026,0.00345508390918065,0.0493583415597236,0.00738260331659797,0.0599433532870432
"OAK",6915,0.0293564714389009,0.0860448300795372,0.0337054828818431,0.0930353208136353
"OGG",3100,0.0129032258064516,0.0593548387096774,0.01767831581987,0.0684428167176497
"OKC",417,0.00239808153477218,0.0935251798561151,0.0153247913158782,0.126286690008118
"OMA",90,0.0111111111111111,0.0444444444444444,0.0681742039004684,0.114255863524289
"ORD",8161,0.0131111383408896,0.0939835804435731,0.0158898677477519,0.100647319557534
"PBI",161,0,0.0496894409937888,0.0291589871487527,0.0977570110075013
"PDX",2395,0.00250521920668058,0.0308977035490605,0.00568879297733902,0.0388316775428838
"PHL",2222,0.0112511251125113,0.0742574257425743,0.0167695806168151,0.0861892599290766
"PHX",7994,0.00775581686264699,0.0610457843382537,0.00999448054726354,0.0666284431646562
"PIT",317,0.00315457413249211,0.0252365930599369,0.0200868418244039,0.0505459893185335
"PSP",1447,0.0165860400829302,0.0684174153420871,0.0248837066430331,0.0829687053786416
"RDU",786,0.00254452926208651,0.044529262086514,0.010113747552795,0.0618698987076388
"RNO",2257,0.0101905183872397,0.0726628267611874,0.0154553565033882,0.0843893106062629
"SAN",6903,0.0146313197160655,0.0560625814863103,0.01782914003872,0.0618675650373715
"SAT",1714,0.00700116686114352,0.058343057176196,0.012487055644024,0.0707742805546036
"SEA",7464,0.00267952840300107,0.0273311897106109,0.0042001879781438,0.0313747618631796
"SFO",13575,0.0265193370165746,0.106593001841621,0.029423517962791,0.112007876363282
"SJC",7418,0.0152332165004044,0.063359396063629,0.0183617356739748,0.0692598756939715
"SLC",6049,0.00479418085633989,0.0504215572821954,0.00695638150036425,0.0563592607437981
"SMF",6756,0.00947306098283008,0.0581705150976909,0.0121551131247282,0.0641376365085347
