"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"DEN",1401,0.0149892933618844,0.0906495360456817,0.0231408048528952,0.10722257168501
"JFK",365,0.0219178082191781,0.10958904109589,0.0440061466716371,0.146887694516543
"LAS",3385,0.00945347119645495,0.0496307237813885,0.0134562577597257,0.0576613629364914
"OAK",4106,0.0272771553823673,0.0664880662445202,0.0328603215016666,0.0747049787990337
"PDX",1015,0.0147783251231527,0.0443349753694581,0.0247076899702188,0.0592653274053968
"PHX",2098,0.0133460438512869,0.0667302192564347,0.0194462410050234,0.0785031723204952
"SEA",1101,0,0.0263396911898274,0.00436729982164901,0.0379893374128294
"SFO",1800,0.0472222222222222,0.127222222222222,0.0583145101013487,0.143783012400669
"SJC",2339,0.0290722530996152,0.076100897819581,0.0369105175743048,0.0878282163079014
"SLC",926,0.00431965442764579,0.0118790496760259,0.0117023126391536,0.0216779838712639
"SMF",2302,0.0182450043440487,0.0564726324934839,0.0247785441514329,0.0669171290055142
