"CARRIER","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail.x","pdelay1hr.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail.y","pdelay1hr.y"
"AA",4952,0.0226171243941842,0.0842084006462036,0.0272613254701119,0.0924475779445403,4956,0.019774011299435,0.0952380952380952,0.0241526936548151,0.103913358978448
"AS",428,0.00467289719626168,0.0280373831775701,0.0184755518864038,0.0494468951389423,428,0.00700934579439252,0.0210280373831776,0.021866157908805,0.0406209581885947
"DL",203495,0.00599523329811543,0.0395587115162535,0.00634747100270208,0.040432039020004,203482,0.00699324755998074,0.0450162667950974,0.00737266212303396,0.0459445725983728
"EV",14647,0.0179558954052024,0.0921690448556018,0.02028952661036,0.0970625815729959,14808,0.0199891950297137,0.0985278227984873,0.0224261601161688,0.103536188607681
"F9",2538,0.0102442868400315,0.154452324665091,0.0151552156648608,0.169352015715955,2536,0.00906940063091483,0.118296529968454,0.0137601046094316,0.131742011515122
"FL",12333,0.00372983053596043,0.031460309738101,0.0050117066049977,0.0347627081588563,12360,0.00849514563106796,0.0432847896440129,0.0103201590946264,0.0470987443225289
"MQ",1418,0.0782792665726375,0.184767277856135,0.0938101812476046,0.206276296273242,1419,0.0683579985905567,0.133897110641297,0.0830604673498097,0.153039708512622
"NK",1598,0.0187734668335419,0.144555694618273,0.026966381197182,0.163059545290513,1599,0.0200125078173859,0.137585991244528,0.0284077137289202,0.155744856843927
"OO",1856,0.0393318965517241,0.141702586206897,0.0494450060601595,0.158682403342526,1790,0.0335195530726257,0.135754189944134,0.0431847827207779,0.152780889252412
"UA",2541,0.0334513970877607,0.116489571035026,0.0413882640887306,0.129839337861522,2545,0.0322200392927308,0.101375245579568,0.0400257918116005,0.113989835763443
"US",5917,0.0121683285448707,0.0483353050532364,0.0153853743621655,0.0542316129975482,5920,0.0101351351351351,0.0564189189189189,0.0131102954763742,0.062728859543367
"WN",33283,0.0161343628879608,0.072829973259622,0.0175760892088705,0.0757308033466327,33283,0.0172460415226993,0.0655890394495688,0.0187335263148117,0.06835604163986
