"DEST","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"ATL",1317,0.00759301442672741,0.0341685649202733,0.0143048171433208,0.0457722801369473
"BWI",713,0.0182328190743338,0.0546984572230014,0.0316102003835621,0.0745253988062135
"CVG",251,0.0278884462151394,0.0557768924302789,0.0584045746322401,0.0931174669865142
"DEN",726,0.0110192837465565,0.0578512396694215,0.022302859001483,0.0778910597050233
"DFW",1343,0.0565897244973939,0.149664929262844,0.0706343576240417,0.170201006883345
"DTW",1477,0.010832769126608,0.0595802301963439,0.0178484529998347,0.0731857651403542
"EWR",527,0.0683111954459203,0.142314990512334,0.0939350195529923,0.175569989914157
"IAD",16,0,0,0.234164078649987,0.234164078649987
"IAH",353,0.0198300283286119,0.0736543909348442,0.0418036049914266,0.106889389658527
"LGA",126,0.126984126984127,0.158730158730159,0.199045857536667,0.235002335679485
"MCO",306,0.0130718954248366,0.0620915032679739,0.0350043172862533,0.0962879855831054
"MSP",1151,0.00868809730668984,0.05125977410947,0.0163568126347151,0.0659761168284774
"ORD",3072,0.0546875,0.126953125,0.0635064955990708,0.139463223250993
"RSW",97,0,0.0309278350515464,0.0475275531796318,0.0926736090799659
"STL",357,0.0112044817927171,0.030812324929972,0.0300778314730594,0.0556234689847502
"TPA",159,0.00628930817610063,0.050314465408805,0.0394605848765669,0.098941595652478
