"DEST","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ATL",5177,0.0071469963299208,0.0515742708132123,0.00992914455648008,0.0580852209645395,0.00731122196412932,0.0518249570036308
"BDL",122,0.040983606557377,0.172131147540984,0.0963683825940252,0.2513663446949,0.0324543610547667,0.141573033707865
"BNA",1086,0.0165745856353591,0.0451197053406998,0.0264787472159422,0.0595823063341801,0.0167068549776094,0.046584938704028
"BOS",1677,0.0220632081097197,0.0948121645796064,0.0305438779403359,0.11013165285645,0.0219153064718639,0.0941719561454126
"BWI",2137,0.0210575573233505,0.0627047262517548,0.0282858366531538,0.07406392819933,0.0209745954253684,0.0630186958504332
"CLE",435,0.0229885057471264,0.114942528735632,0.0428994451898567,0.149296422437904,0.02234417875343,0.110386965376782
"CLT",2555,0.0125244618395303,0.0454011741682975,0.0178132755527601,0.0544035746631634,0.0126986540947456,0.0460360015319801
"CVG",35,0,0.0571428571428571,0.12192176735602,0.199726249582702,0.0127041742286751,0.0681318681318681
"DEN",607,0.00658978583196046,0.0362438220757825,0.0177984717390916,0.0549977086410345,0.0079155672823219,0.0395173453996983
"DFW",1748,0.0308924485125858,0.085812356979405,0.0403684328248494,0.100207629885007,0.0303861342694164,0.0854767184035477
"DTW",995,0.0120603015075377,0.050251256281407,0.0214521462736897,0.0661079444758265,0.0125210241076434,0.051569933396765
"EWR",739,0.0446549391069012,0.0960757780784844,0.0626515655141067,0.120089983069497,0.042250061409973,0.0945911949685535
"FLL",656,0.00914634146341463,0.0457317073170732,0.0206400996349824,0.0652061047723353,0.0101203501094092,0.0480337078651685
"HOU",571,0.0122591943957968,0.0577933450087566,0.0260049709271974,0.0808111252710799,0.0129990714948932,0.0593301435406699
"IAD",616,0.0275974025974026,0.11525974025974,0.0444889989504543,0.143629879135917,0.0266203703703704,0.111904761904762
"IAH",1048,0.0276717557251908,0.0916030534351145,0.0398956585515963,0.111078188107993,0.0270655270655271,0.0907608695652174
"JFK",2236,0.0608228980322004,0.144007155635063,0.0717676144791869,0.159506601444994,0.0594496365524403,0.142321116928447
"LAS",397,0.0100755667506297,0.0201511335012594,0.0270877571905463,0.0405117148534824,0.01143583227446,0.0269315673289183
"LAX",786,0.00254452926208651,0.044529262086514,0.010113747552795,0.0618698987076388,0.00394797956339991,0.0465558194774347
"LGA",2921,0.093461143444026,0.190688120506676,0.104809803176897,0.205650778247568,0.0915826713837527,0.188511924756466
"MCO",1121,0.0133809099018733,0.0624442462087422,0.0223854838891676,0.078594245441269,0.0137100819260993,0.0630416312659303
"MDW",1151,0.0234578627280626,0.050390964378801,0.0343153750007457,0.0650079475141313,0.0231609851573968,0.0515327257663629
"MEM",4,0,0,0.556186217847897,0.556186217847897,0.0176767676767677,0.07
"MIA",1159,0.0094909404659189,0.0457290767903365,0.0173436685143571,0.0597398334619655,0.0100469940042133,0.0470781893004115
"MSP",593,0.015177065767285,0.0792580101180438,0.029433593167578,0.104544658904029,0.0155642023346304,0.0788906009244992
"ORD",1885,0.0238726790450928,0.108222811671088,0.0320485230258056,0.123395994196108,0.0236710539740843,0.10726429675425
"PHL",1179,0.0296861747243427,0.0712468193384224,0.0413979431623411,0.0877940474398631,0.0290224844522405,0.071417004048583
"PHX",290,0,0.0758620689655172,0.0163904428810811,0.113569828425957,0.00383351588170865,0.0757225433526012
"SFO",516,0.0193798449612403,0.0717054263565891,0.036245761206335,0.0981009490314542,0.0192828146143437,0.072027972027972
"SLC",133,0.0150375939849624,0.037593984962406,0.0579647683674595,0.0887193128770551,0.0163304514889529,0.0486772486772487
"STL",537,0.00931098696461825,0.0595903165735568,0.0226564838859953,0.0837144222323189,0.0104540999673309,0.0610455311973019
"TPA",939,0.012779552715655,0.0638977635782748,0.0227227545354998,0.0818892019007907,0.013212384145139,0.0645226130653266
