"DEST","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ATL",1202,0.00831946755407654,0.0557404326123128,0.0156663751121621,0.0705895469500143,0.00892577513310366,0.0565977742448331
"DAL",662,0.00755287009063444,0.0513595166163142,0.0184138452988572,0.0715783337866536,0.00868149755832881,0.0532033426183844
"DEN",1032,0.0319767441860465,0.0949612403100775,0.0450102073397198,0.114874767733572,0.0310693641618497,0.0939338235294118
"DFW",1111,0.0378037803780378,0.108010801080108,0.0511229632319196,0.128114053538392,0.0365874220198955,0.106426735218509
"IAH",1232,0.0316558441558442,0.0844155844155844,0.0433592684877182,0.10168973536091,0.030905752753978,0.0840062111801242
"LAS",365,0.00273972602739726,0.0493150684931507,0.0174796508480862,0.07777372120969,0.00545206724216265,0.0527315914489311
"LAX",234,0.0256410256410256,0.047008547008547,0.0569788588998796,0.084081492801017,0.0239327296248383,0.0524137931034483
"MDW",668,0.0239520958083832,0.0748502994011976,0.0392423628728473,0.0979954902165675,0.0234122712594187,0.0748618784530387
"MSP",567,0.0158730158730159,0.0599647266313933,0.0307689070368326,0.0833897690710085,0.0161943319838057,0.0613162118780096
"ORD",2035,0.0515970515970516,0.155773955773956,0.0623531255544843,0.172539524280621,0.0504217609705241,0.153610712577714
