"ORIGIN","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"ATL",3375,0.00533333333333333,0.0296296296296296,0.00855808299812316,0.0360733369645558,0.00562286244275694,0.0303701544739143
"BNA",375,0.016,0.0506666666666667,0.0358755484894248,0.0789119190676721,0.0164371390493114,0.0538283062645012
"BOS",391,0.0127877237851662,0.0562659846547315,0.0309984969689947,0.0847990765564908,0.0137280137280137,0.0586129753914989
"BWI",1137,0.0175901495162709,0.079155672823219,0.0274232724475146,0.0967516990915156,0.0176538524995875,0.0789606035205365
"CLE",18,0,0.0555555555555556,0.213490884084226,0.282693646360544,0.0150214592274678,0.0702702702702703
"CLT",268,0.00746268656716418,0.0447761194029851,0.0293032327255071,0.078265387659921,0.00990675990675991,0.05
"DAL",12,0,0,0.290359456941537,0.290359456941537,0.0160550458715596,0.0617647058823529
"DCA",713,0.0140252454417952,0.0687237026647966,0.0263179665311901,0.0903284797200364,0.0144633341791424,0.0691807542262679
"DFW",646,0.0356037151702786,0.109907120743034,0.0535473950106295,0.137076739313516,0.0338325013865779,0.107122507122507
"DTW",142,0.00704225352112676,0.0492957746478873,0.0440296356263637,0.101452925631925,0.0110497237569061,0.0565656565656566
"EWR",1320,0.0522727272727273,0.103030303030303,0.0660077177280798,0.121024603288645,0.0504587155963303,0.101889534883721
"HOU",365,0.00821917808219178,0.0849315068493151,0.0255873539040982,0.119141879649162,0.00999545661063153,0.0836104513064133
"IAD",356,0.0252808988764045,0.103932584269663,0.0486975613188072,0.141094628624207,0.0241187384044527,0.1
"IAH",676,0.0103550295857988,0.0606508875739645,0.0220002380311841,0.0819021240409443,0.0111821086261981,0.0617486338797814
"JFK",928,0.0226293103448276,0.0765086206896552,0.0348418150790447,0.095928266280955,0.0223285486443381,0.0764227642276423
"LGA",550,0.0672727272727273,0.147272727272727,0.0921341950603046,0.180145474871395,0.0614203454894434,0.140594059405941
"MDW",607,0.0197693574958814,0.0823723228995058,0.035019778067606,0.107683878045769,0.0196423336265025,0.0817496229260935
"MIA",594,0.0218855218855219,0.0841750841750842,0.0378732463377168,0.110001495228335,0.0215182307232516,0.0833846153846154
"ORD",841,0.0392390011890606,0.12128418549346,0.0551296135435716,0.145680163571718,0.0375463872516918,0.118394648829431
"SLC",1,0,0,0.838178046004133,0.838178046004133,0.0183727034120735,0.0736842105263158
